theta,phi
4.37918975954941,1.71359599286716
6.15625227067091,1.4597299198498
2.91945983969961,1.4597299198498
0.444265627780375,1.11066406945094
5.52158708812751,3.04639287620828
6.15625227067091,1.0471975511966
5.58505360638185,0.380799109526036
2.79252680319093,1.71359599286716
0.634665182543393,0.444265627780375
2.60212724842791,1.49146317897697
1.33279688334112,2.15786162064753
0.82506473730641,1.20586384683245
1.71359599286716,2.47519421191923
4.25225672304073,0.475998886907544
1.33279688334112,1.7770625111215
3.87145761351469,1.80879577024867
1.4597299198498,2.85599332144527
5.45812056987318,0.666398441670562
3.93492413176903,1.84052902937584
1.26933036508679,0.85679799643358
5.39465405161884,2.0943951023932
3.61759154049734,1.65012947461282
2.60212724842791,1.07893081032377
3.36372546747998,0.126933036508679
5.26772101511016,1.68186273373999
4.06185716827771,2.88772658057244
2.03092858413886,1.36453014246829
1.65012947461282,2.03092858413886
0.88853125556075,1.99919532501169
4.25225672304073,1.07893081032377
2.72906028493659,1.55492969723131
2.41172769366489,0.793331478179241
4.88692190558412,1.42799666072263
2.28479465715621,2.37999443453772
1.58666295635848,3.07812613533545
2.91945983969961,2.8242600623181
4.25225672304073,2.5069274710464
1.39626340159546,2.0943951023932
3.2367924309713,2.22132813890187
1.58666295635848,2.5069274710464
0.571198664289053,1.87226228850301
5.39465405161884,2.76079354406376
1.65012947461282,2.53866073017357
5.71198664289053,0.0634665182543393
0.126933036508679,1.01546429206943
1.4597299198498,0.729864959924901
6.15625227067091,3.14159265358979
5.0138549420928,2.44346095279206
1.71359599286716,2.25306139802904
1.14239732857811,2.88772658057244
0.317332591271696,2.06266184326603
2.41172769366489,1.20586384683245
0.444265627780375,2.5069274710464
3.49065850398866,2.1895948797747
5.58505360638185,1.71359599286716
5.39465405161884,3.01465961708111
2.03092858413886,0.951997773815089
2.72906028493659,2.95119309882678
5.14078797860148,2.22132813890187
0.317332591271696,2.69732702580942
3.49065850398866,1.17413058770528
2.0943951023932,0.0951997773815089
5.77545316114487,0.82506473730641
2.66559376668225,2.53866073017357
5.77545316114487,0.126933036508679
4.44265627780375,0.285599332144527
5.90238619765355,0.793331478179241
4.95038842383846,2.41172769366489
4.50612279605809,1.80879577024867
0.88853125556075,1.87226228850301
3.49065850398866,2.37999443453772
0.698131700797732,0.698131700797732
1.01546429206943,1.71359599286716
5.07732146034714,2.53866073017357
2.22132813890187,2.06266184326603
1.26933036508679,1.84052902937584
1.20586384683245,1.07893081032377
4.56958931431243,2.44346095279206
4.75998886907544,1.07893081032377
1.52319643810414,2.0943951023932
3.93492413176903,1.26933036508679
5.77545316114487,1.4597299198498
3.36372546747998,0.698131700797732
2.60212724842791,2.76079354406376
5.90238619765355,2.37999443453772
4.88692190558412,1.7770625111215
2.85599332144527,2.12612836152037
1.71359599286716,1.80879577024867
4.06185716827771,0.285599332144527
3.17332591271696,2.41172769366489
0.507732146034714,2.88772658057244
1.52319643810414,0.222132813890187
3.30025894922564,0.507732146034714
4.18879020478639,0.88853125556075
4.18879020478639,2.79252680319093
4.18879020478639,2.15786162064753
3.30025894922564,2.57039398930074
5.58505360638185,0.0317332591271696
0.634665182543393,1.33279688334112
2.03092858413886,2.44346095279206
1.58666295635848,1.01546429206943
1.90399554763018,1.55492969723131
5.64852012463619,0.0951997773815089
0.82506473730641,3.14159265358979
5.20425449685582,2.66559376668225
2.98292635795395,0.539465405161884
0.634665182543393,3.04639287620828
1.96746206588452,3.04639287620828
1.26933036508679,3.01465961708111
1.7770625111215,0.920264514687919
4.75998886907544,2.8242600623181
2.53866073017357,1.96746206588452
5.20425449685582,0.88853125556075
2.34826117541055,0.444265627780375
3.87145761351469,1.61839621548565
3.17332591271696,2.1895948797747
1.84052902937584,2.69732702580942
3.36372546747998,0.0317332591271696
1.90399554763018,0.222132813890187
2.60212724842791,0.88853125556075
3.10985939446262,0.285599332144527
1.52319643810414,0.380799109526036
0.82506473730641,0
2.03092858413886,0.380799109526036
5.71198664289053,1.99919532501169
0.951997773815089,1.7770625111215
2.53866073017357,1.87226228850301
3.36372546747998,1.39626340159546
5.83891967939921,0.285599332144527
3.17332591271696,0.0951997773815089
1.71359599286716,1.23759710595962
3.93492413176903,2.8242600623181
3.10985939446262,0.190399554763018
5.14078797860148,2.98292635795395
4.56958931431243,0.380799109526036
3.42719198573432,1.14239732857811
1.71359599286716,0.126933036508679
1.52319643810414,0.0951997773815089
3.36372546747998,1.20586384683245
4.95038842383846,3.01465961708111
1.20586384683245,1.65012947461282
1.4597299198498,1.17413058770528
4.95038842383846,1.14239732857811
3.99839065002337,0.253866073017357
1.14239732857811,0.412532368653205
4.31572324129507,2.0943951023932
3.80799109526036,2.91945983969961
2.72906028493659,0.82506473730641
0.126933036508679,0.317332591271696
6.09278575241657,1.96746206588452
4.44265627780375,1.4597299198498
5.14078797860148,2.8242600623181
1.4597299198498,2.98292635795395
6.09278575241657,0.507732146034714
4.12532368653205,0.729864959924901
2.41172769366489,1.39626340159546
0,1.93572880675735
5.45812056987318,0.761598219052071
2.47519421191923,2.25306139802904
2.85599332144527,1.20586384683245
3.93492413176903,2.44346095279206
1.4597299198498,2.37999443453772
2.22132813890187,0.698131700797732
6.28318530717959,2.06266184326603
2.47519421191923,2.95119309882678
3.554125022243,3.04639287620828
5.26772101511016,3.07812613533545
0.317332591271696,2.88772658057244
2.60212724842791,2.1895948797747
2.41172769366489,0.0317332591271696
2.47519421191923,0.253866073017357
5.58505360638185,1.11066406945094
1.7770625111215,2.41172769366489
3.49065850398866,2.34826117541055
5.45812056987318,0.0634665182543393
1.65012947461282,0.602931923416223
5.20425449685582,2.79252680319093
6.21971878892525,0
1.52319643810414,1.80879577024867
5.71198664289053,0.507732146034714
3.93492413176903,2.47519421191923
0.190399554763018,1.99919532501169
1.33279688334112,0
5.39465405161884,2.28479465715621
4.44265627780375,2.5069274710464
2.22132813890187,1.74532925199433
0.0634665182543393,1.36453014246829
0.761598219052071,1.96746206588452
4.63305583256677,2.28479465715621
2.72906028493659,0.0951997773815089
0.253866073017357,1.7770625111215
1.07893081032377,1.93572880675735
2.41172769366489,1.61839621548565
4.82345538732978,0.158666295635848
0,2.91945983969961
3.17332591271696,1.49146317897697
0.761598219052071,2.31652791628338
4.25225672304073,2.31652791628338
5.3311875333645,2.15786162064753
5.20425449685582,3.07812613533545
5.64852012463619,0.444265627780375
1.14239732857811,0.729864959924901
3.42719198573432,1.20586384683245
5.14078797860148,1.39626340159546
1.52319643810414,1.39626340159546
2.72906028493659,1.61839621548565
2.79252680319093,1.39626340159546
1.33279688334112,0.666398441670562
6.09278575241657,2.85599332144527
4.95038842383846,0.222132813890187
5.71198664289053,0.571198664289053
2.91945983969961,1.33279688334112
3.36372546747998,2.44346095279206
3.80799109526036,1.26933036508679
6.15625227067091,1.58666295635848
5.14078797860148,1.93572880675735
1.01546429206943,1.61839621548565
2.47519421191923,2.0943951023932
3.10985939446262,2.25306139802904
1.07893081032377,3.01465961708111
5.83891967939921,1.90399554763018
5.77545316114487,0.0317332591271696
3.36372546747998,0.983731032942258
0.634665182543393,2.0943951023932
3.30025894922564,1.61839621548565
2.22132813890187,2.79252680319093
3.36372546747998,1.71359599286716
0.698131700797732,0.634665182543393
5.77545316114487,3.10985939446262
3.30025894922564,0.158666295635848
5.20425449685582,0.571198664289053
0.444265627780375,2.60212724842791
1.4597299198498,2.28479465715621
4.25225672304073,1.20586384683245
5.3311875333645,1.80879577024867
3.74452457700602,2.22132813890187
1.33279688334112,1.93572880675735
3.74452457700602,0.0951997773815089
5.07732146034714,2.57039398930074
2.47519421191923,1.80879577024867
6.21971878892525,1.07893081032377
3.10985939446262,2.22132813890187
2.66559376668225,0.920264514687919
3.80799109526036,0.222132813890187
2.66559376668225,2.1895948797747
6.28318530717959,2.85599332144527
3.87145761351469,0.0951997773815089
0.253866073017357,1.93572880675735
3.99839065002337,1.20586384683245
2.34826117541055,1.14239732857811
1.26933036508679,0.793331478179241
3.554125022243,0.666398441670562
1.4597299198498,2.53866073017357
4.63305583256677,1.20586384683245
1.84052902937584,1.23759710595962
0.444265627780375,2.44346095279206
6.02931923416223,0.983731032942258
0.444265627780375,3.14159265358979
6.09278575241657,2.0943951023932
1.14239732857811,2.47519421191923
3.61759154049734,1.7770625111215
2.22132813890187,0.82506473730641
5.39465405161884,0.285599332144527
1.26933036508679,0.951997773815089
3.87145761351469,0.444265627780375
5.58505360638185,0.666398441670562
2.98292635795395,1.96746206588452
4.50612279605809,0.85679799643358
3.42719198573432,2.63386050755508
1.96746206588452,2.5069274710464
1.65012947461282,0.634665182543393
2.60212724842791,0.983731032942258
4.82345538732978,0.698131700797732
6.02931923416223,0.222132813890187
2.79252680319093,1.11066406945094
4.25225672304073,1.01546429206943
6.21971878892525,0.920264514687919
0.317332591271696,3.14159265358979
1.07893081032377,3.07812613533545
3.17332591271696,0.190399554763018
1.52319643810414,0.126933036508679
2.98292635795395,2.5069274710464
1.58666295635848,0.158666295635848
4.50612279605809,2.85599332144527
0.82506473730641,2.47519421191923
1.7770625111215,2.06266184326603
6.21971878892525,0.666398441670562
2.72906028493659,1.87226228850301
4.37918975954941,0.88853125556075
5.3311875333645,2.66559376668225
1.33279688334112,1.0471975511966
6.15625227067091,0.190399554763018
3.99839065002337,1.4597299198498
0.951997773815089,0.0317332591271696
1.14239732857811,2.22132813890187
2.72906028493659,0.793331478179241
5.83891967939921,2.1895948797747
1.26933036508679,2.25306139802904
3.2367924309713,0.0951997773815089
5.90238619765355,0.729864959924901
3.36372546747998,2.25306139802904
2.22132813890187,0.475998886907544
2.22132813890187,1.33279688334112
5.0138549420928,1.42799666072263
2.72906028493659,2.88772658057244
2.15786162064753,1.61839621548565
2.60212724842791,2.8242600623181
0.190399554763018,0.475998886907544
5.0138549420928,1.39626340159546
5.90238619765355,1.33279688334112
5.14078797860148,1.61839621548565
5.20425449685582,0.126933036508679
3.99839065002337,0.0951997773815089
0.317332591271696,1.4597299198498
6.21971878892525,2.88772658057244
1.71359599286716,3.14159265358979
3.49065850398866,0.0951997773815089
4.50612279605809,0.349065850398866
3.80799109526036,0.253866073017357
2.34826117541055,2.0943951023932
0.253866073017357,2.25306139802904
2.0943951023932,3.07812613533545
4.12532368653205,1.39626340159546
6.09278575241657,2.63386050755508
5.3311875333645,2.85599332144527
2.0943951023932,2.37999443453772
4.31572324129507,2.8242600623181
0.444265627780375,1.23759710595962
4.88692190558412,1.4597299198498
6.21971878892525,2.53866073017357
0.634665182543393,0.698131700797732
0.507732146034714,1.39626340159546
3.30025894922564,1.49146317897697
5.0138549420928,0.0634665182543393
3.99839065002337,0.571198664289053
2.66559376668225,0.539465405161884
6.02931923416223,0.698131700797732
3.36372546747998,2.5069274710464
5.96585271590789,3.01465961708111
5.39465405161884,1.65012947461282
4.37918975954941,2.15786162064753
4.95038842383846,2.8242600623181
1.84052902937584,2.53866073017357
1.7770625111215,1.17413058770528
5.64852012463619,1.23759710595962
4.56958931431243,2.1895948797747
4.69652235082111,0.983731032942258
6.02931923416223,1.42799666072263
0.380799109526036,2.28479465715621
3.49065850398866,1.26933036508679
1.96746206588452,1.71359599286716
2.91945983969961,0.666398441670562
2.60212724842791,1.23759710595962
3.68105805875168,2.60212724842791
4.82345538732978,2.98292635795395
5.3311875333645,2.79252680319093
1.71359599286716,0.666398441670562
4.37918975954941,2.57039398930074
5.14078797860148,1.49146317897697
3.30025894922564,3.01465961708111
5.58505360638185,0.126933036508679
4.06185716827771,2.15786162064753
4.69652235082111,2.88772658057244
1.7770625111215,1.49146317897697
4.06185716827771,2.37999443453772
5.45812056987318,0.475998886907544
3.554125022243,2.8242600623181
1.90399554763018,1.26933036508679
2.47519421191923,1.20586384683245
4.31572324129507,2.22132813890187
4.82345538732978,0.666398441670562
1.20586384683245,2.63386050755508
4.31572324129507,0.285599332144527
2.85599332144527,1.39626340159546
6.15625227067091,2.22132813890187
5.20425449685582,0.793331478179241
0.380799109526036,0.158666295635848
0.317332591271696,1.01546429206943
3.87145761351469,0.380799109526036
2.79252680319093,2.06266184326603
3.74452457700602,1.36453014246829
6.21971878892525,1.80879577024867
4.63305583256677,1.7770625111215
0.951997773815089,1.49146317897697
2.98292635795395,2.8242600623181
3.74452457700602,0.0317332591271696
4.50612279605809,1.36453014246829
6.21971878892525,1.87226228850301
0.761598219052071,2.66559376668225
4.95038842383846,0.475998886907544
4.12532368653205,1.84052902937584
3.68105805875168,3.07812613533545
6.02931923416223,1.65012947461282
5.07732146034714,2.79252680319093
4.88692190558412,0.444265627780375
2.98292635795395,0
2.85599332144527,1.4597299198498
6.02931923416223,0.158666295635848
4.37918975954941,1.52319643810414
1.14239732857811,1.58666295635848
3.87145761351469,1.36453014246829
1.84052902937584,1.84052902937584
5.52158708812751,0.317332591271696
1.84052902937584,1.52319643810414
2.41172769366489,0.539465405161884
5.0138549420928,1.55492969723131
4.82345538732978,2.63386050755508
2.72906028493659,0.253866073017357
4.25225672304073,1.90399554763018
2.15786162064753,1.49146317897697
1.4597299198498,0.88853125556075
0.317332591271696,0.190399554763018
1.14239732857811,2.25306139802904
1.20586384683245,1.68186273373999
1.58666295635848,1.33279688334112
6.15625227067091,1.14239732857811
5.07732146034714,2.8242600623181
6.09278575241657,0.253866073017357
2.60212724842791,2.44346095279206
0.126933036508679,0.983731032942258
3.2367924309713,2.8242600623181
1.33279688334112,2.72906028493659
5.64852012463619,1.87226228850301
4.25225672304073,2.98292635795395
3.68105805875168,2.98292635795395
4.31572324129507,1.80879577024867
2.03092858413886,2.95119309882678
